tdays,Angledeg
  7300.0 ,  3835.04
  7310.0 ,  3841.76
  7320.0 ,  3848.52
  7330.0 ,  3855.32
  7340.0 ,  3862.14
  7350.0 ,  3868.99
  7360.0 ,  3875.88
  7370.0 ,  3882.78
  7380.0 ,  3889.71
  7390.0 ,  3896.66
  7400.0 ,  3903.60
  7410.0 ,  3910.55
  7420.0 ,  3917.48
  7430.0 ,  3924.38
  7440.0 ,  3931.23
  7450.0 ,  3938.01
  7460.0 ,  3944.67
  7470.0 ,  3951.18
  7480.0 ,  3957.48
  7490.0 ,  3963.51
  7500.0 ,  3969.20
  7510.0 ,  3974.42
  7520.0 ,  3979.06
  7530.0 ,  3982.95
  7540.0 ,  3985.89
  7550.0 ,  3987.66
  7560.0 ,  3988.09
  7570.0 ,  3987.07
  7580.0 ,  3984.77
  7590.0 ,  3981.72
  7600.0 ,  3978.66
  7610.0 ,  3976.38
  7620.0 ,  3975.31
  7630.0 ,  3975.56
  7640.0 ,  3977.06
  7650.0 ,  3979.59
  7660.0 ,  3982.94
  7670.0 ,  3986.94
  7680.0 ,  3991.43
  7690.0 ,  3996.32
  7700.0 ,  4001.50
  7710.0 ,  4006.90
  7720.0 ,  4012.49
  7730.0 ,  4018.20
  7740.0 ,  4024.02
  7750.0 ,  4029.91
  7760.0 ,  4035.87
  7770.0 ,  4041.87
  7780.0 ,  4047.91
  7790.0 ,  4053.97
  7800.0 ,  4060.06
  7810.0 ,  4066.17
  7820.0 ,  4072.30
  7830.0 ,  4078.44
  7840.0 ,  4084.61
  7850.0 ,  4090.79
  7860.0 ,  4096.99
  7870.0 ,  4103.22
  7880.0 ,  4109.48
  7890.0 ,  4115.77
  7900.0 ,  4122.09
  7910.0 ,  4128.45
  7920.0 ,  4134.85
  7930.0 ,  4141.30
  7940.0 ,  4147.80
  7950.0 ,  4154.34
  7960.0 ,  4160.94
  7970.0 ,  4167.60
  7980.0 ,  4174.32
  7990.0 ,  4181.10
  8000.0 ,  4187.94
  8010.0 ,  4194.85
  8020.0 ,  4201.82
  8030.0 ,  4208.86
  8040.0 ,  4215.96
  8050.0 ,  4223.12
  8060.0 ,  4230.35
  8070.0 ,  4237.63
  8080.0 ,  4244.97
  8090.0 ,  4252.37
  8100.0 ,  4259.81
  8110.0 ,  4267.29
  8120.0 ,  4274.81
  8130.0 ,  4282.35
  8140.0 ,  4289.90
  8150.0 ,  4297.46
  8160.0 ,  4305.01
  8170.0 ,  4312.53
  8180.0 ,  4320.01
  8190.0 ,  4327.43
  8200.0 ,  4334.77
  8210.0 ,  4342.00
  8220.0 ,  4349.11
  8230.0 ,  4356.05
  8240.0 ,  4362.81
  8250.0 ,  4369.35
  8260.0 ,  4375.60
  8270.0 ,  4381.55
  8280.0 ,  4387.09
  8290.0 ,  4392.16
  8300.0 ,  4396.65
  8310.0 ,  4400.42
  8320.0 ,  4403.30
  8330.0 ,  4405.10
  8340.0 ,  4405.60
  8350.0 ,  4404.66
  8360.0 ,  4402.31
  8370.0 ,  4398.87
  8380.0 ,  4395.05
  8390.0 ,  4391.62
  8400.0 ,  4389.24
  8410.0 ,  4388.20
  8420.0 ,  4388.47
  8430.0 ,  4389.89
  8440.0 ,  4392.28
  8450.0 ,  4395.41
  8460.0 ,  4399.14
  8470.0 ,  4403.33
  8480.0 ,  4407.88
  8490.0 ,  4412.73
  8500.0 ,  4417.80
  8510.0 ,  4423.06
  8520.0 ,  4428.47
  8530.0 ,  4434.01
  8540.0 ,  4439.65
  8550.0 ,  4445.39
  8560.0 ,  4451.21
  8570.0 ,  4457.11
  8580.0 ,  4463.08
  8590.0 ,  4469.11
  8600.0 ,  4475.22
  8610.0 ,  4481.38
  8620.0 ,  4487.62
  8630.0 ,  4493.92
  8640.0 ,  4500.30
  8650.0 ,  4506.74
  8660.0 ,  4513.26
  8670.0 ,  4519.86
  8680.0 ,  4526.53
  8690.0 ,  4533.29
  8700.0 ,  4540.12
  8710.0 ,  4547.04
  8720.0 ,  4554.05
  8730.0 ,  4561.13
  8740.0 ,  4568.30
  8750.0 ,  4575.55
  8760.0 ,  4582.89
  8770.0 ,  4590.29
  8780.0 ,  4597.77
  8790.0 ,  4605.32
  8800.0 ,  4612.92
  8810.0 ,  4620.58
  8820.0 ,  4628.28
  8830.0 ,  4636.02
  8840.0 ,  4643.79
  8850.0 ,  4651.57
  8860.0 ,  4659.35
  8870.0 ,  4667.12
  8880.0 ,  4674.87
  8890.0 ,  4682.58
  8900.0 ,  4690.25
  8910.0 ,  4697.85
  8920.0 ,  4705.38
  8930.0 ,  4712.82
  8940.0 ,  4720.17
  8950.0 ,  4727.40
  8960.0 ,  4734.51
  8970.0 ,  4741.48
  8980.0 ,  4748.30
  8990.0 ,  4754.95
  9000.0 ,  4761.42
  9010.0 ,  4767.67
  9020.0 ,  4773.69
  9030.0 ,  4779.43
  9040.0 ,  4784.85
  9050.0 ,  4789.89
  9060.0 ,  4794.47
  9070.0 ,  4798.50
  9080.0 ,  4801.85
  9090.0 ,  4804.35
  9100.0 ,  4805.84
  9110.0 ,  4806.09
  9120.0 ,  4804.99
  9130.0 ,  4802.54
  9140.0 ,  4799.02
  9150.0 ,  4795.06
  9160.0 ,  4791.41
  9170.0 ,  4788.71
  9180.0 ,  4787.27
  9190.0 ,  4787.14
  9200.0 ,  4788.17
  9210.0 ,  4790.18
  9220.0 ,  4792.99
  9230.0 ,  4796.42
  9240.0 ,  4800.36
  9250.0 ,  4804.70
  9260.0 ,  4809.38
  9270.0 ,  4814.32
  9280.0 ,  4819.48
  9290.0 ,  4824.85
  9300.0 ,  4830.37
  9310.0 ,  4836.05
  9320.0 ,  4841.86
  9330.0 ,  4847.80
  9340.0 ,  4853.85
  9350.0 ,  4860.02
  9360.0 ,  4866.30
  9370.0 ,  4872.69
  9380.0 ,  4879.18
  9390.0 ,  4885.78
  9400.0 ,  4892.48
  9410.0 ,  4899.29
  9420.0 ,  4906.20
  9430.0 ,  4913.22
  9440.0 ,  4920.34
  9450.0 ,  4927.55
  9460.0 ,  4934.87
  9470.0 ,  4942.28
  9480.0 ,  4949.77
  9490.0 ,  4957.35
  9500.0 ,  4965.00
  9510.0 ,  4972.71
  9520.0 ,  4980.49
  9530.0 ,  4988.30
  9540.0 ,  4996.15
  9550.0 ,  5004.02
  9560.0 ,  5011.90
  9570.0 ,  5019.78
  9580.0 ,  5027.64
  9590.0 ,  5035.47
  9600.0 ,  5043.26
  9610.0 ,  5051.00
  9620.0 ,  5058.67
  9630.0 ,  5066.28
  9640.0 ,  5073.81
  9650.0 ,  5081.24
  9660.0 ,  5088.59
  9670.0 ,  5095.84
  9680.0 ,  5102.98
  9690.0 ,  5110.02
  9700.0 ,  5116.94
  9710.0 ,  5123.75
  9720.0 ,  5130.43
  9730.0 ,  5136.98
  9740.0 ,  5143.40
  9750.0 ,  5149.66
  9760.0 ,  5155.76
  9770.0 ,  5161.69
  9780.0 ,  5167.41
  9790.0 ,  5172.89
  9800.0 ,  5178.11
  9810.0 ,  5183.00
  9820.0 ,  5187.50
  9830.0 ,  5191.54
  9840.0 ,  5195.00
  9850.0 ,  5197.73
  9860.0 ,  5199.59
  9870.0 ,  5200.38
  9880.0 ,  5199.93
  9890.0 ,  5198.17
  9900.0 ,  5195.20
  9910.0 ,  5191.42
  9920.0 ,  5187.52
  9930.0 ,  5184.19
  9940.0 ,  5181.95
  9950.0 ,  5180.99
  9960.0 ,  5181.27
  9970.0 ,  5182.66
  9980.0 ,  5184.97
  9990.0 ,  5188.02
 10000.0 ,  5191.68
 10010.0 ,  5195.84
 10020.0 ,  5200.40
 10030.0 ,  5205.30
 10040.0 ,  5210.49
 10050.0 ,  5215.93
 10060.0 ,  5221.59
 10070.0 ,  5227.44
 10080.0 ,  5233.49
 10090.0 ,  5239.69
 10100.0 ,  5246.06
 10110.0 ,  5252.58
 10120.0 ,  5259.24
 10130.0 ,  5266.04
 10140.0 ,  5272.97
 10150.0 ,  5280.03
 10160.0 ,  5287.21
